job_title,experience_years,salary_mid,source_name
data scientist,2.0,27600.0,Kaggle_EgyTech_participants_data
backend engineer,6.0,52977.4,Kaggle_EgyTech_participants_data
backend engineer,1.0,23000.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,43000.0,Kaggle_EgyTech_participants_data
devops / sre / platform,7.0,105000.0,Kaggle_EgyTech_participants_data
frontend engineer,3.0,18347.76,Kaggle_EgyTech_participants_data
data engineer,10.0,70500.0,Kaggle_EgyTech_participants_data
data analytics,2.0,29700.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,36000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,34000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,13891.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,17500.0,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,32000.0,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,38000.0,Kaggle_EgyTech_participants_data
frontend engineer,1.0,10500.0,Kaggle_EgyTech_participants_data
product manager,5.0,53000.0,Kaggle_EgyTech_participants_data
devops / sre / platform,2.0,22000.0,Kaggle_EgyTech_participants_data
product owner,1.0,14535.0,Kaggle_EgyTech_participants_data
mobile development engineer,9.0,52110.0,Kaggle_EgyTech_participants_data
mobile development engineer,6.0,40000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,31135.0,Kaggle_EgyTech_participants_data
data analytics,4.0,55000.0,Kaggle_EgyTech_participants_data
security/network engineer,3.0,23500.0,Kaggle_EgyTech_participants_data
embedded systems engineer,4.0,100000.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,70000.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,15000.0,Kaggle_EgyTech_participants_data
frontend engineer,7.0,88430.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,20000.0,Kaggle_EgyTech_participants_data
product owner,0.0,10000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,9580.0,Kaggle_EgyTech_participants_data
technical support,2.0,17500.0,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,23400.0,Kaggle_EgyTech_participants_data
embedded systems engineer,1.0,47000.0,Kaggle_EgyTech_participants_data
technical support,1.0,6000.0,Kaggle_EgyTech_participants_data
mobile development engineer,5.0,71850.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,19000.0,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,38288.0,Kaggle_EgyTech_participants_data
devops / sre / platform,5.0,107775.0,Kaggle_EgyTech_participants_data
full-stack engineer,6.0,52540.0,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,50000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,20000.0,Kaggle_EgyTech_participants_data
devops / sre / platform,25.0,65000.0,Kaggle_EgyTech_participants_data
frontend engineer,4.0,50000.0,Kaggle_EgyTech_participants_data
engineering manager,4.0,36200.0,Kaggle_EgyTech_participants_data
frontend engineer,3.0,30000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,16000.0,Kaggle_EgyTech_participants_data
frontend engineer,5.0,43000.0,Kaggle_EgyTech_participants_data
backend engineer,5.0,38150.0,Kaggle_EgyTech_participants_data
data analytics,2.0,12000.0,Kaggle_EgyTech_participants_data
technical support,2.0,21767.5,Kaggle_EgyTech_participants_data
devops / sre / platform,3.0,18000.0,Kaggle_EgyTech_participants_data
frontend engineer,1.0,4000.0,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,46463.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,21080.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,25000.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,6000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,16000.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,15000.0,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",0.0,10000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,16000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,16300.0,Kaggle_EgyTech_participants_data
systems architect,3.0,28000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,0.0,12000.0,Kaggle_EgyTech_participants_data
frontend engineer,3.0,45000.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,20500.0,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",1.0,37000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,11500.0,Kaggle_EgyTech_participants_data
crm developer,1.0,27000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,6000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,5.0,29937.5,Kaggle_EgyTech_participants_data
mobile development engineer,6.0,105380.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,63000.0,Kaggle_EgyTech_participants_data
full-stack engineer,7.0,60000.0,Kaggle_EgyTech_participants_data
data analytics,5.0,52690.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,45505.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,44000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,17000.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,38750.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,11000.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,35000.0,Kaggle_EgyTech_participants_data
backend engineer,6.0,78000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,10000.0,Kaggle_EgyTech_participants_data
backend engineer,10.0,58500.0,Kaggle_EgyTech_participants_data
data engineer,4.0,18000.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,35000.0,Kaggle_EgyTech_participants_data
data scientist,0.0,14000.0,Kaggle_EgyTech_participants_data
product owner,3.0,24000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,10000.0,Kaggle_EgyTech_participants_data
frontend engineer,9.0,59000.0,Kaggle_EgyTech_participants_data
data scientist,3.0,28200.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,19000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,15000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,62270.0,Kaggle_EgyTech_participants_data
crm developer,1.0,5000.0,Kaggle_EgyTech_participants_data
scrum master,4.0,30700.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,20000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,9000.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,38000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,28260.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,0.0,8000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,15500.0,Kaggle_EgyTech_participants_data
frontend engineer,3.0,29600.0,Kaggle_EgyTech_participants_data
data scientist,6.0,55000.0,Kaggle_EgyTech_participants_data
frontend engineer,5.0,81430.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,8000.0,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,36200.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,6500.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,10000.0,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",2.0,38846.9,Kaggle_EgyTech_participants_data
frontend engineer,8.0,101000.0,Kaggle_EgyTech_participants_data
data engineer,3.0,24000.0,Kaggle_EgyTech_participants_data
frontend engineer,5.0,35100.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,35000.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,26000.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,32000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,15000.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,30000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,24000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,28000.0,Kaggle_EgyTech_participants_data
full-stack engineer,15.0,28800.0,Kaggle_EgyTech_participants_data
data analytics,3.0,15000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,22000.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,15000.0,Kaggle_EgyTech_participants_data
data engineer,1.0,39160.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,22081.9,Kaggle_EgyTech_participants_data
backend engineer,7.0,40000.0,Kaggle_EgyTech_participants_data
scrum master,2.0,22000.0,Kaggle_EgyTech_participants_data
product manager,4.0,114960.0,Kaggle_EgyTech_participants_data
product manager,2.0,35400.0,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,28000.0,Kaggle_EgyTech_participants_data
product owner,2.0,33500.0,Kaggle_EgyTech_participants_data
systems architect,7.0,116000.0,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",4.0,30000.0,Kaggle_EgyTech_participants_data
engineering manager,12.0,273840.0,Kaggle_EgyTech_participants_data
data analytics,2.0,27000.0,Kaggle_EgyTech_participants_data
product manager,3.0,25987.5,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,25000.0,Kaggle_EgyTech_participants_data
data analytics,3.0,25953.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,40000.0,Kaggle_EgyTech_participants_data
mobile development engineer,5.0,67700.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,8.0,106085.0,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,23000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,23950.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,15000.0,Kaggle_EgyTech_participants_data
technical support,2.0,23000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,9050.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,4.0,16000.0,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",4.0,133162.0,Kaggle_EgyTech_participants_data
technical support,1.0,12500.0,Kaggle_EgyTech_participants_data
data analytics,1.0,7000.0,Kaggle_EgyTech_participants_data
engineering manager,16.0,184415.0,Kaggle_EgyTech_participants_data
data engineer,1.0,16000.0,Kaggle_EgyTech_participants_data
data analytics,2.0,50000.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,71850.0,Kaggle_EgyTech_participants_data
product owner,4.0,24000.0,Kaggle_EgyTech_participants_data
devops / sre / platform,5.0,38000.0,Kaggle_EgyTech_participants_data
devops / sre / platform,0.0,21000.0,Kaggle_EgyTech_participants_data
backend engineer,9.0,70000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,4.0,56000.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,37500.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,19500.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,8500.0,Kaggle_EgyTech_participants_data
product owner,6.0,34500.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,20000.0,Kaggle_EgyTech_participants_data
mobile development engineer,5.0,36308.2,Kaggle_EgyTech_participants_data
data analytics,1.0,10120.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,10000.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,9367.0,Kaggle_EgyTech_participants_data
embedded systems engineer,5.0,95000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,10000.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,51000.0,Kaggle_EgyTech_participants_data
product owner,3.0,12000.0,Kaggle_EgyTech_participants_data
data engineer,5.0,35000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,18000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,42000.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,20166.0,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,19160.0,Kaggle_EgyTech_participants_data
data scientist,7.0,85000.0,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,32100.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,5000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,10000.0,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,15000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,15000.0,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,20000.0,Kaggle_EgyTech_participants_data
ai & automation engineer,5.0,43100.0,Kaggle_EgyTech_participants_data
backend engineer,10.0,90000.0,Kaggle_EgyTech_participants_data
crm developer,0.0,5000.0,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,36404.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,18000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,16600.0,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,32000.0,Kaggle_EgyTech_participants_data
data analytics,0.0,16000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,4.0,65000.0,Kaggle_EgyTech_participants_data
data analytics,4.0,60000.0,Kaggle_EgyTech_participants_data
product manager,5.0,81000.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,16600.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,16000.0,Kaggle_EgyTech_participants_data
backend engineer,6.0,182020.0,Kaggle_EgyTech_participants_data
frontend engineer,1.0,4000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,25000.0,Kaggle_EgyTech_participants_data
frontend engineer,1.0,23950.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,27000.0,Kaggle_EgyTech_participants_data
data analytics,4.0,21000.0,Kaggle_EgyTech_participants_data
data scientist,3.0,20200.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,47900.0,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,21555.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,18000.0,Kaggle_EgyTech_participants_data
devops / sre / platform,2.0,16000.0,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,54000.0,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,10000.0,Kaggle_EgyTech_participants_data
data scientist,1.0,28000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,42000.0,Kaggle_EgyTech_participants_data
devops / sre / platform,2.0,22900.0,Kaggle_EgyTech_participants_data
mobile development engineer,7.0,32000.0,Kaggle_EgyTech_participants_data
crm developer,1.0,18000.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,80000.0,Kaggle_EgyTech_participants_data
data analytics,3.0,44000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,25000.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,29500.0,Kaggle_EgyTech_participants_data
ai & automation engineer,6.0,48000.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,40000.0,Kaggle_EgyTech_participants_data
technical support,1.0,13300.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,52600.0,Kaggle_EgyTech_participants_data
mobile development engineer,5.0,29000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,20500.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,15000.0,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,18000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,42500.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,49000.0,Kaggle_EgyTech_participants_data
frontend engineer,3.0,26345.0,Kaggle_EgyTech_participants_data
frontend engineer,1.0,6000.0,Kaggle_EgyTech_participants_data
security/network engineer,1.0,8000.0,Kaggle_EgyTech_participants_data
backend engineer,8.0,47900.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,10000.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,21000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,9000.0,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,30000.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,25000.0,Kaggle_EgyTech_participants_data
full-stack engineer,10.0,105380.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,17000.0,Kaggle_EgyTech_participants_data
ai & automation engineer,1.0,30500.0,Kaggle_EgyTech_participants_data
frontend engineer,5.0,45000.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,34750.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,25700.0,Kaggle_EgyTech_participants_data
frontend engineer,3.0,37727.6,Kaggle_EgyTech_participants_data
frontend engineer,5.0,35000.0,Kaggle_EgyTech_participants_data
product manager,5.0,22000.0,Kaggle_EgyTech_participants_data
mobile development engineer,2.0,17000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,52500.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,25000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,29300.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,68800.0,Kaggle_EgyTech_participants_data
mobile development engineer,2.0,25000.0,Kaggle_EgyTech_participants_data
"hardware engineer (semiconductors, digital design, electronics, etc)",4.0,22800.0,Kaggle_EgyTech_participants_data
frontend engineer,3.0,56000.0,Kaggle_EgyTech_participants_data
full-stack engineer,0.0,19000.0,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,9000.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,18000.0,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,41800.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,12200.0,Kaggle_EgyTech_participants_data
full-stack engineer,6.0,43000.0,Kaggle_EgyTech_participants_data
frontend engineer,1.0,7000.0,Kaggle_EgyTech_participants_data
embedded systems engineer,8.0,124540.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,18000.0,Kaggle_EgyTech_participants_data
full-stack engineer,15.0,114960.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,25300.0,Kaggle_EgyTech_participants_data
embedded systems engineer,14.0,237105.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,29020.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,12000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,18000.0,Kaggle_EgyTech_participants_data
crm developer,2.0,55324.5,Kaggle_EgyTech_participants_data
backend engineer,2.0,24000.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,34000.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,24000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,7200.0,Kaggle_EgyTech_participants_data
product manager,3.0,13000.0,Kaggle_EgyTech_participants_data
backend engineer,0.0,15000.0,Kaggle_EgyTech_participants_data
frontend engineer,3.0,41036.0,Kaggle_EgyTech_participants_data
full-stack engineer,15.0,45000.0,Kaggle_EgyTech_participants_data
technical support,1.0,16000.0,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,33340.5,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,47900.0,Kaggle_EgyTech_participants_data
data scientist,3.0,25000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,20000.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,15000.0,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,16000.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,37500.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,21555.0,Kaggle_EgyTech_participants_data
devops / sre / platform,15.0,90000.0,Kaggle_EgyTech_participants_data
backend engineer,5.0,35000.0,Kaggle_EgyTech_participants_data
product manager,2.0,75000.0,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,62270.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,38000.0,Kaggle_EgyTech_participants_data
product manager,6.0,75000.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,30500.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,34776.8,Kaggle_EgyTech_participants_data
security/network engineer,6.0,40092.0,Kaggle_EgyTech_participants_data
frontend engineer,5.0,68000.0,Kaggle_EgyTech_participants_data
backend engineer,0.0,13000.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,8000.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,17400.0,Kaggle_EgyTech_participants_data
data analytics,3.0,19500.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,19000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,41500.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,40000.0,Kaggle_EgyTech_participants_data
data scientist,2.0,9700.0,Kaggle_EgyTech_participants_data
frontend engineer,5.0,49200.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,29765.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,31052.61,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,28525.9,Kaggle_EgyTech_participants_data
backend engineer,1.0,18000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,16000.0,Kaggle_EgyTech_participants_data
data scientist,3.0,33530.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,26333.33,Kaggle_EgyTech_participants_data
systems architect,13.0,198785.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,50295.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,22000.0,Kaggle_EgyTech_participants_data
product manager,17.0,287400.0,Kaggle_EgyTech_participants_data
mobile development engineer,7.0,50000.0,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,66000.0,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,46500.0,Kaggle_EgyTech_participants_data
devops / sre / platform,0.0,39000.0,Kaggle_EgyTech_participants_data
technical support,1.0,6000.0,Kaggle_EgyTech_participants_data
mobile development engineer,2.0,40000.0,Kaggle_EgyTech_participants_data
technical support,2.0,6000.0,Kaggle_EgyTech_participants_data
product manager,12.0,26007.0,Kaggle_EgyTech_participants_data
frontend engineer,1.0,6000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,111607.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,46000.0,Kaggle_EgyTech_participants_data
backend engineer,5.0,75000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,12000.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,54000.0,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,14000.0,Kaggle_EgyTech_participants_data
backend engineer,0.0,25000.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,11000.0,Kaggle_EgyTech_participants_data
data engineer,7.0,71850.0,Kaggle_EgyTech_participants_data
full-stack engineer,8.0,25000.0,Kaggle_EgyTech_participants_data
data analytics,5.0,26333.0,Kaggle_EgyTech_participants_data
full-stack engineer,6.0,39000.0,Kaggle_EgyTech_participants_data
devops / sre / platform,4.0,113000.0,Kaggle_EgyTech_participants_data
product manager,2.0,20000.0,Kaggle_EgyTech_participants_data
product manager,2.0,40000.0,Kaggle_EgyTech_participants_data
product manager,3.0,42000.0,Kaggle_EgyTech_participants_data
product manager,13.0,67500.0,Kaggle_EgyTech_participants_data
systems architect,13.0,115000.0,Kaggle_EgyTech_participants_data
devops / sre / platform,4.0,79035.0,Kaggle_EgyTech_participants_data
backend engineer,0.0,15000.0,Kaggle_EgyTech_participants_data
security/network engineer,3.0,5210.0,Kaggle_EgyTech_participants_data
full-stack engineer,12.0,107775.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,27000.0,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,22916.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,44000.0,Kaggle_EgyTech_participants_data
product owner,9.0,71850.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,38000.0,Kaggle_EgyTech_participants_data
backend engineer,8.0,45000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,40000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,21666.0,Kaggle_EgyTech_participants_data
product owner,2.0,18000.0,Kaggle_EgyTech_participants_data
"executive (c-level, director, etc.)",7.0,17000.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,23000.0,Kaggle_EgyTech_participants_data
data analytics,1.0,23000.0,Kaggle_EgyTech_participants_data
data scientist,2.0,21000.0,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,9000.0,Kaggle_EgyTech_participants_data
backend engineer,1.0,11000.0,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,55000.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,62100.0,Kaggle_EgyTech_participants_data
security/network engineer,3.0,26300.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,20500.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,26500.0,Kaggle_EgyTech_participants_data
devops / sre / platform,16.0,62270.0,Kaggle_EgyTech_participants_data
product manager,10.0,52000.0,Kaggle_EgyTech_participants_data
frontend engineer,1.0,11000.0,Kaggle_EgyTech_participants_data
backend engineer,5.0,53500.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,26000.0,Kaggle_EgyTech_participants_data
data analytics,1.0,9000.0,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,54000.0,Kaggle_EgyTech_participants_data
backend engineer,7.0,79670.0,Kaggle_EgyTech_participants_data
technical support,5.0,5900.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,23950.0,Kaggle_EgyTech_participants_data
frontend engineer,4.0,35000.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,30000.0,Kaggle_EgyTech_participants_data
systems architect,15.0,39000.0,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,1.0,28000.0,Kaggle_EgyTech_participants_data
backend engineer,0.0,14500.0,Kaggle_EgyTech_participants_data
data analytics,5.0,11000.0,Kaggle_EgyTech_participants_data
backend engineer,3.0,40245.0,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,16000.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,27159.3,Kaggle_EgyTech_participants_data
scrum master,2.0,10000.0,Kaggle_EgyTech_participants_data
frontend engineer,4.0,40000.0,Kaggle_EgyTech_participants_data
"executive (c-level, director, etc.)",8.0,38000.0,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,3.0,47000.0,Kaggle_EgyTech_participants_data
frontend engineer,1.0,4800.0,Kaggle_EgyTech_participants_data
technical support,2.0,6800.0,Kaggle_EgyTech_participants_data
devops / sre / platform,2.0,54000.0,Kaggle_EgyTech_participants_data
backend engineer,5.0,65000.0,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,52600.0,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,30000.0,Kaggle_EgyTech_participants_data
ai & automation engineer,6.0,67000.0,Kaggle_EgyTech_participants_data
frontend engineer,1.0,9000.0,Kaggle_EgyTech_participants_data
backend engineer,4.0,50414.6,Kaggle_EgyTech_participants_data
full-stack engineer,8.0,72000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,5.0,32000.0,Kaggle_EgyTech_participants_data
frontend engineer,5.0,47000.0,Kaggle_EgyTech_participants_data
frontend engineer,3.0,34000.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,33000.0,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,17000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,13500.0,Kaggle_EgyTech_participants_data
embedded systems engineer,1.0,51000.0,Kaggle_EgyTech_participants_data
backend engineer,2.0,25000.0,Kaggle_EgyTech_participants_data
frontend engineer,2.0,8000.0,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,5.0,27000.0,Kaggle_EgyTech_participants_data
backend engineer,14.0,10000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,12000.0,Kaggle_EgyTech_participants_data
frontend engineer,5.0,81430.0,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,8000.0,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,12000.0,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",4.0,59683.4,Kaggle_EgyTech_participants_data
backend engineer,2.0,60000.0,Kaggle_EgyTech_participants_data
qa / sdet engineer,0.0,29500.0,Kaggle_EgyTech_participants_data
